"order","family","taxon_name","siteID","genus_taxized","n"
"Trombidiformes","Sperchontidae","Sperchon sp.","LECO","Sperchon",23
"Trombidiformes","Aturidae","Aturus sp.","LECO","Aturus",19
"Trombidiformes","Torrenticolidae","Testudacarus sp.","LECO","Testudacarus",17
"Trombidiformes","Aturidae","Aturidae sp.","LECO",NA,10
"Trombidiformes","Torrenticolidae","Torrenticolidae sp.","LECO",NA,9
"Trombidiformes","Hydryphantidae","Protzia sp.","LECO","Protzia",7
"Trombidiformes","Hygrobatidae","Hygrobates sp.","LECO","Hygrobates",7
"Trombidiformes","Sperchontidae","Sperchonopsis sp.","LECO","Sperchonopsis",6
"Trombidiformes","Stygothrombiidae","Stygothrombium sp.","LECO","Stygothrombium",5
"Trombidiformes","Feltriidae","Feltria sp.","LECO","Feltria",2
"Trombidiformes","Hydryphantidae","Hydryphantidae sp.","LECO",NA,1
"Trombidiformes","Limnocharidae","Limnochares sp.","LECO","Limnochares",1
"Trombidiformes","Mideopsidae","Mideopsis sp.","LECO","Mideopsis",1
"Venerida","Sphaeriidae","Pisidium sp.","LECO","Pisidium",2
NA,NA,"Nematoda sp.","LECO",NA,85
NA,NA,"Cryptolabis sp.","LECO",NA,76
NA,NA,"Turbellaria sp.","LECO",NA,59
NA,NA,"Collembola sp.","LECO",NA,35
NA,NA,"Acari sp.","LECO",NA,19
NA,NA,"Clathrosperchon sp.","LECO",NA,6
NA,NA,"Pisidiidae sp.","LECO",NA,4
NA,NA,"Gastropoda sp.","LECO",NA,1
NA,NA,"Platysmittia bilyji","LECO",NA,1
NA,NA,"Woolastookia sp.","LECO",NA,1
"Amphipoda","Crangonyctidae","Crangonyx sp.","LEWI","Crangonyx",18
"Amphipoda","Gammaridae","Gammarus sp.","LEWI","Gammarus",9
"Amphipoda","Crangonyctidae","Crangonyctidae sp.","LEWI",NA,1
"Amphipoda","Gammaridae","Gammaridae sp.","LEWI",NA,1
"Coleoptera","Elmidae","Stenelmis sp.","LEWI","Stenelmis",110
"Coleoptera","Elmidae","Optioservus sp.","LEWI","Optioservus",82
"Coleoptera","Elmidae","Elmidae sp.","LEWI",NA,21
"Coleoptera","Elmidae","Optioservus ovalis","LEWI","Optioservus",16
"Coleoptera","Elmidae","Dubiraphia sp.","LEWI","Dubiraphia",11
"Coleoptera","Elmidae","Dubiraphia vittata","LEWI","Dubiraphia",4
"Coleoptera","Elmidae","Narpus sp.","LEWI","Narpus",1
"Crassiclitellata","Aeolosomatidae","Aeolosoma sp.","LEWI","Aeolosoma",9
"Crassiclitellata",NA,"Lumbricina sp.","LEWI",NA,6
"Decapoda","Cambaridae","Cambarus sp.","LEWI","Cambarus",4
"Decapoda","Cambaridae","Cambaridae sp.","LEWI",NA,2
"Diptera","Chironomidae","Tanytarsus sp.","LEWI","Tanytarsus",99
"Diptera","Ceratopogonidae","Ceratopogoninae sp.","LEWI",NA,95
"Diptera","Chironomidae","Stempellinella sp.","LEWI","Stempellinella",85
"Diptera","Chironomidae","Cricotopus/Orthocladius sp.","LEWI","Cricotopus",80
"Diptera","Chironomidae","Parakiefferiella sp.","LEWI","Parakiefferiella",80
"Diptera","Chironomidae","Polypedilum aviceps","LEWI","Polypedilum",76
"Diptera","Chironomidae","Cryptochironomus sp.","LEWI","Cryptochironomus",67
"Diptera","Chironomidae","Parametriocnemus sp.","LEWI","Parametriocnemus",66
"Diptera","Chironomidae","Paratendipes sp.","LEWI","Paratendipes",53
"Diptera","Chironomidae","Thienemannimyia gr.","LEWI","Thienemannimyia",53
"Diptera","Chironomidae","Stictochironomus sp.","LEWI","Stictochironomus",51
"Diptera","Simuliidae","Simulium sp.","LEWI","Simulium",48
"Diptera","Chironomidae","Rheotanytarsus exiguus gr.","LEWI","Rheotanytarsus",38
"Diptera","Chironomidae","Thienemanniella sp.","LEWI","Thienemanniella",36
"Diptera","Limoniidae","Antocha sp.","LEWI","Antocha",34
"Diptera","Chironomidae","Paralauterborniella nigrohalteralis","LEWI","Paralauterborniella",31
"Diptera","Chironomidae","Tvetenia bavarica gr.","LEWI","Tvetenia",31
"Diptera","Tabanidae","Tabanidae sp.","LEWI",NA,31
"Diptera","Chironomidae","Orthocladius sp.","LEWI","Orthocladius",30
"Diptera","Chironomidae","Chironomini sp.","LEWI",NA,29
"Diptera","Chironomidae","Corynoneura sp.","LEWI","Corynoneura",28
"Diptera","Chironomidae","Pagastia sp.","LEWI","Pagastia",28
"Diptera","Empididae","Hemerodromia sp.","LEWI","Hemerodromia",26
"Diptera","Chironomidae","Cricotopus sp.","LEWI","Cricotopus",24
"Diptera","Chironomidae","Tanytarsini sp.","LEWI",NA,23
"Diptera","Chironomidae","Polypedilum sp.","LEWI","Polypedilum",22
"Diptera","Chironomidae","Orthocladiinae sp.","LEWI",NA,20
"Diptera","Chironomidae","Tvetenia sp.","LEWI","Tvetenia",20
"Diptera","Ceratopogonidae","Bezzia/Palpomyia sp.","LEWI","Bezzia",18
"Diptera","Chironomidae","Chironomus sp.","LEWI","Chironomus",17
"Diptera","Empididae","Neoplasta sp.","LEWI","Neoplasta",17
"Diptera","Chironomidae","Microtendipes pedellus gr.","LEWI","Microtendipes",15
"Diptera","Chironomidae","Cryptotendipes sp.","LEWI","Cryptotendipes",14
"Diptera","Empididae","Empididae sp.","LEWI",NA,14
"Diptera","Chironomidae","Micropsectra sp.","LEWI","Micropsectra",13
"Diptera","Chironomidae","Microtendipes sp.","LEWI","Microtendipes",13
"Diptera","Chironomidae","Orthocladius (Euorthocladius) sp.","LEWI","Orthocladius",13
"Diptera","Chironomidae","Hydrobaenus sp.","LEWI","Hydrobaenus",12
"Diptera","Chironomidae","Procladius sp.","LEWI","Procladius",11
"Diptera","Chironomidae","Orthocladius/Cricotopus gr.","LEWI","Orthocladius",10
"Diptera","Chironomidae","Cricotopus bicinctus","LEWI","Cricotopus",9
"Diptera","Chironomidae","Eukiefferiella sp.","LEWI","Eukiefferiella",9
"Diptera","Chironomidae","Paratanytarsus longistilus","LEWI","Paratanytarsus",9
"Diptera","Chironomidae","Cricotopus bicinctus gr.","LEWI","Cricotopus",8
"Diptera","Chironomidae","Paratanytarsus sp.","LEWI","Paratanytarsus",8
"Diptera","Chironomidae","Rheocricotopus sp.","LEWI","Rheocricotopus",7
"Diptera","Chironomidae","Conchapelopia/Thienemannimyia gr.","LEWI","Conchapelopia",6
"Diptera","Chironomidae","Polypedilum illinoense gr.","LEWI","Polypedilum",6
"Diptera","Chironomidae","Polypedilum laetum","LEWI","Polypedilum",6
"Diptera","Chironomidae","Stempellina sp.","LEWI","Stempellina",6
"Diptera","Chironomidae","Diamesa sp.","LEWI","Diamesa",5
"Diptera","Chironomidae","Paralauterborniella sp.","LEWI","Paralauterborniella",5
"Diptera","Chironomidae","Rheotanytarsus sp.","LEWI","Rheotanytarsus",5
"Diptera","Chironomidae","Tanypodinae sp.","LEWI",NA,5
"Diptera","Chironomidae","Micropsectra/Tanytarsus sp.","LEWI","Micropsectra",4
"Diptera","Chironomidae","Rheotanytarsus pellucidus","LEWI","Rheotanytarsus",4
"Diptera","Dixidae","Dixa sp.","LEWI","Dixa",4
"Diptera","Chironomidae","Chironomidae sp.","LEWI",NA,3
"Diptera","Chironomidae","Eukiefferiella claripennis gr.","LEWI","Eukiefferiella",3
"Diptera","Chironomidae","Natarsia sp.","LEWI","Natarsia",3
"Diptera","Chironomidae","Polypedilum flavum","LEWI","Polypedilum",3
"Diptera","Chironomidae","Potthastia sp.","LEWI","Potthastia",3
"Diptera","Ceratopogonidae","Atrichopogon sp.","LEWI","Atrichopogon",2
"Diptera","Ceratopogonidae","Dasyhelea sp.","LEWI","Dasyhelea",2
"Diptera","Chironomidae","Cladotanytarsus sp.","LEWI","Cladotanytarsus",2
"Diptera","Chironomidae","Diamesinae sp.","LEWI",NA,2
"Diptera","Chironomidae","Eukiefferiella brevicalcar gr.","LEWI","Eukiefferiella",2
"Diptera","Chironomidae","Eukiefferiella gracei gr.","LEWI","Eukiefferiella",2
"Diptera","Chironomidae","Paracladopelma sp.","LEWI","Paracladopelma",2
"Diptera","Chironomidae","Pentaneurini sp.","LEWI",NA,2
"Diptera","Chironomidae","Sublettea coffmani","LEWI","Sublettea",2
"Diptera","Empididae","Roederiodes sp.","LEWI","Roederiodes",2
"Diptera","Tabanidae","Chrysops sp.","LEWI","Chrysops",2
"Diptera","Tipulidae","Tipula sp.","LEWI","Tipula",2
"Diptera","Chironomidae","Ablabesmyia mallochi","LEWI","Ablabesmyia",1
"Diptera","Chironomidae","Ablabesmyia sp.","LEWI","Ablabesmyia",1
"Diptera","Chironomidae","Brillia sp.","LEWI","Brillia",1
"Diptera","Chironomidae","Cladopelma sp.","LEWI","Cladopelma",1
"Diptera","Chironomidae","Dicrotendipes sp.","LEWI","Dicrotendipes",1
"Diptera","Chironomidae","Larsia sp.","LEWI","Larsia",1
"Diptera","Chironomidae","Microtendipes rydalensis gr.","LEWI","Microtendipes",1
"Diptera","Chironomidae","Nanocladius sp.","LEWI","Nanocladius",1
"Diptera","Chironomidae","Paraphaenocladius sp.","LEWI","Paraphaenocladius",1
"Diptera","Chironomidae","Pentaneura sp.","LEWI","Pentaneura",1
"Diptera","Chironomidae","Phaenopsectra sp.","LEWI","Phaenopsectra",1
"Diptera","Chironomidae","Polypedilum convictum","LEWI","Polypedilum",1
"Diptera","Chironomidae","Potthastia longimana gr.","LEWI","Potthastia",1
"Diptera","Chironomidae","Rheotanytarsus pellucidus gr.","LEWI","Rheotanytarsus",1
"Diptera","Limoniidae","Limonia sp.","LEWI","Limonia",1
"Diptera","Limoniidae","Pilaria sp.","LEWI","Pilaria",1
"Diptera","Limoniidae","Pseudolimnophila sp.","LEWI","Pseudolimnophila",1
"Diptera","Simuliidae","Helodon sp.","LEWI","Helodon",1
"Diptera","Tipulidae","Tipulidae sp.","LEWI",NA,1
"Enchytraeida","Enchytraeidae","Enchytraeidae sp.","LEWI",NA,19
"Entomobryomorpha","Isotomidae","Isotomidae sp.","LEWI",NA,1
"Ephemeroptera","Baetidae","Baetis tricaudatus","LEWI","Baetis",57
"Ephemeroptera","Ephemerellidae","Ephemerella sp.","LEWI","Ephemerella",45
"Ephemeroptera","Baetidae","Baetis sp.","LEWI","Baetis",31
"Ephemeroptera","Ephemerellidae","Ephemerellidae sp.","LEWI",NA,24
"Ephemeroptera","Baetidae","Baetidae sp.","LEWI",NA,16
"Ephemeroptera","Ephemerellidae","Ephemerella subvaria","LEWI","Ephemerella",9
"Ephemeroptera","Heptageniidae","Heptageniidae sp.","LEWI",NA,7
"Ephemeroptera","Ephemerellidae","Ephemerella invaria","LEWI","Ephemerella",5
"Ephemeroptera","Heptageniidae","Maccaffertium sp.","LEWI","Maccaffertium",4
"Ephemeroptera",NA,"Ephemeroptera sp.","LEWI",NA,3
"Ephemeroptera","Baetidae","Baetis brunneicolor","LEWI","Baetis",1
"Ephemeroptera","Baetidae","Baetis intercalaris","LEWI","Baetis",1
"Ephemeroptera","Leptophlebiidae","Leptophlebiidae sp.","LEWI",NA,1
"Haplotaxida","Naididae","Naididae sp.","LEWI",NA,277
"Haplotaxida","Naididae","Nais sp.","LEWI","Nais",73
"Haplotaxida","Naididae","Nais bretscheri","LEWI","Nais",32
"Haplotaxida","Naididae","Vejdovskyella intermedia","LEWI","Vejdovskyella",25
"Haplotaxida","Naididae","Nais communis/variabilis","LEWI","Nais",24
"Haplotaxida","Naididae","Aulodrilus pluriseta","LEWI","Aulodrilus",20
"Haplotaxida","Naididae","Limnodrilus hoffmeisteri cx.","LEWI","Limnodrilus",14
"Haplotaxida","Naididae","Limnodrilus hoffmeisteri","LEWI","Limnodrilus",8
"Haplotaxida","Naididae","Amphichaeta leydigi","LEWI","Amphichaeta",7
"Haplotaxida","Naididae","Amphichaeta americana","LEWI","Amphichaeta",6
"Haplotaxida","Naididae","Isochaetides curvisetosus","LEWI","Isochaetides",6
"Haplotaxida","Naididae","Varichaetadrilus angustipenis","LEWI","Varichaetadrilus",5
"Haplotaxida","Naididae","Ilyodrilus templetoni","LEWI","Ilyodrilus",4
"Haplotaxida","Naididae","Tubifex tubifex","LEWI","Tubifex",4
"Haplotaxida","Naididae","Aulodrilus pigueti","LEWI","Aulodrilus",2
"Haplotaxida","Naididae","Chaetogaster diastrophus","LEWI","Chaetogaster",2
"Haplotaxida","Naididae","Dero sp.","LEWI","Dero",2
"Haplotaxida","Naididae","Limnodrilus cervix","LEWI","Limnodrilus",2
"Haplotaxida","Naididae","Pristina jenkinae","LEWI","Pristina",2
"Haplotaxida","Naididae","Aulodrilus limnobius","LEWI","Aulodrilus",1
"Haplotaxida","Naididae","Dero digitata","LEWI","Dero",1
"Haplotaxida","Naididae","Limnodrilus sp.","LEWI","Limnodrilus",1
"Haplotaxida","Naididae","Pristina osborni","LEWI","Pristina",1
"Haplotaxida","Naididae","Pristina sp.","LEWI","Pristina",1
"Hemiptera","Corixidae","Corixidae sp.","LEWI",NA,1
"Hemiptera","Corixidae","Trichocorixa sp.","LEWI","Trichocorixa",1
"Hemiptera","Veliidae","Rhagovelia sp.","LEWI","Rhagovelia",1
"Isopoda","Asellidae","Lirceus sp.","LEWI","Lirceus",42
"Isopoda","Asellidae","Asellidae sp.","LEWI",NA,1
"Littorinimorpha",NA,"Truncatelloidea sp.","LEWI",NA,7
"Littorinimorpha","Hydrobiidae","Marstonia sp.","LEWI","Marstonia",1
"Lumbriculida","Lumbriculidae","Lumbriculidae sp.","LEWI",NA,13
"Megaloptera","Corydalidae","Nigronia sp.","LEWI","Nigronia",4
"Megaloptera","Sialidae","Sialis sp.","LEWI","Sialis",4
"Megaloptera","Corydalidae","Nigronia serricornis","LEWI","Nigronia",2
"Monostilifera","Tetrastemmatidae","Prostoma sp.","LEWI","Prostoma",12
"Odonata","Gomphidae","Gomphidae sp.","LEWI",NA,3
"Plecoptera","Capniidae","Capniidae sp.","LEWI",NA,56
"Plecoptera","Nemouridae","Amphinemura sp.","LEWI","Amphinemura",27
"Plecoptera",NA,"Plecoptera sp.","LEWI",NA,19
"Plecoptera","Capniidae","Allocapnia sp.","LEWI","Allocapnia",3
"Plecoptera","Nemouridae","Nemouridae sp.","LEWI",NA,3
"Plecoptera","Perlodidae","Clioperla clio","LEWI","Clioperla",1
"Sarcoptiformes",NA,"Oribatida sp.","LEWI",NA,5
"Sarcoptiformes","Hydrozetidae","Hydrozetes sp.","LEWI","Hydrozetes",1
"Trichoptera","Hydropsychidae","Cheumatopsyche sp.","LEWI","Cheumatopsyche",162
"Trichoptera","Hydropsychidae","Hydropsychidae sp.","LEWI",NA,47
"Trichoptera","Hydropsychidae","Hydropsyche sp.","LEWI","Hydropsyche",43
"Trichoptera","Hydropsychidae","Hydropsyche betteni","LEWI","Hydropsyche",17
"Trichoptera","Philopotamidae","Chimarra sp.","LEWI","Chimarra",15
"Trichoptera","Glossosomatidae","Glossosoma sp.","LEWI","Glossosoma",5
"Trichoptera","Glossosomatidae","Glossosomatidae sp.","LEWI",NA,3
"Trichoptera","Polycentropodidae","Polycentropodidae sp.","LEWI",NA,3
"Trichoptera",NA,"Trichoptera sp.","LEWI",NA,3
"Trichoptera","Hydropsychidae","Ceratopsyche sparna","LEWI","Ceratopsyche",2
"Trichoptera","Hydroptilidae","Hydroptilidae sp.","LEWI",NA,2
"Trichoptera","Polycentropodidae","Polycentropus sp.","LEWI","Polycentropus",2
"Trichoptera","Psychomyiidae","Lype diversa","LEWI","Lype",2
"Trichoptera","Hydropsychidae","Ceratopsyche bronta","LEWI","Ceratopsyche",1
"Trichoptera","Hydropsychidae","Ceratopsyche morosa","LEWI","Ceratopsyche",1
"Trichoptera","Hydroptilidae","Hydroptila sp.","LEWI","Hydroptila",1
"Trichoptera","Limnephilidae","Pycnopsyche sp.","LEWI","Pycnopsyche",1
"Trichoptera","Philopotamidae","Philopotamidae sp.","LEWI",NA,1
"Trichoptera","Psychomyiidae","Psychomyia sp.","LEWI","Psychomyia",1
"Trichoptera","Uenoidae","Neophylax ayanus","LEWI","Neophylax",1
"Trombidiformes","Torrenticolidae","Torrenticola sp.","LEWI","Torrenticola",29
"Trombidiformes","Sperchontidae","Sperchon sp.","LEWI","Sperchon",26
"Trombidiformes","Hygrobatidae","Hygrobates sp.","LEWI","Hygrobates",25
"Trombidiformes","Aturidae","Aturus sp.","LEWI","Aturus",24
"Trombidiformes","Lebertiidae","Lebertia sp.","LEWI","Lebertia",21
"Trombidiformes","Sperchontidae","Sperchonopsis sp.","LEWI","Sperchonopsis",13
"Trombidiformes","Torrenticolidae","Torrenticolidae sp.","LEWI",NA,11
"Trombidiformes","Torrenticolidae","Testudacarus sp.","LEWI","Testudacarus",6
"Trombidiformes","Aturidae","Aturidae sp.","LEWI",NA,5
"Trombidiformes","Feltriidae","Feltria sp.","LEWI","Feltria",4
"Trombidiformes","Hygrobatidae","Atractides sp.","LEWI","Atractides",4
"Trombidiformes",NA,"Prostigmata sp.","LEWI",NA,3
"Trombidiformes","Hygrobatidae","Hygrobatidae sp.","LEWI",NA,1
"Venerida","Corbiculidae","Corbicula sp.","LEWI","Corbicula",37
"Venerida","Sphaeriidae","Pisidium sp.","LEWI","Pisidium",26
"Venerida",NA,"Corbiculoidea sp.","LEWI",NA,14
"Venerida","Sphaeriidae","Sphaerium sp.","LEWI","Sphaerium",1
NA,NA,"Nematoda sp.","LEWI",NA,65
NA,NA,"Branchiura sowerbyi","LEWI",NA,33
NA,NA,"Pisidiidae sp.","LEWI",NA,30
NA,NA,"Turbellaria sp.","LEWI",NA,29
NA,NA,"Ostracoda sp.","LEWI",NA,28
NA,NA,"Collembola sp.","LEWI",NA,11
NA,NA,"Oligochaeta sp.","LEWI",NA,11
NA,NA,"Bivalvia sp.","LEWI",NA,7
NA,"Physidae","Physa sp.","LEWI","Physa",5
NA,NA,"Acari sp.","LEWI",NA,5
NA,NA,"Tardigrada sp.","LEWI",NA,3
NA,"Lymnaeidae","Lymnaeidae sp.","LEWI",NA,2
NA,"Planorbidae","Planorbidae sp.","LEWI",NA,2
NA,NA,"Hirudinea sp.","LEWI",NA,2
NA,"Valvatidae","Valvata sp.","LEWI","Valvata",1
NA,NA,"Gastropoda sp.","LEWI",NA,1
NA,NA,"Phanogomphus sp.","LEWI",NA,1
"Amphipoda","Crangonyctidae","Crangonyx sp.","LIRO","Crangonyx",9
"Amphipoda","Hyalellidae","Hyalella sp.","LIRO","Hyalella",1
"Amphipoda",NA,"Amphipoda sp.","LIRO",NA,1
"Anthoathecata","Hydridae","Hydra sp.","LIRO","Hydra",10
"Architaenioglossa","Viviparidae","Campeloma sp.","LIRO","Campeloma",2
"Coleoptera","Dytiscidae","Neoporus sp.","LIRO","Neoporus",7
"Coleoptera","Haliplidae","Haliplus sp.","LIRO","Haliplus",6
"Coleoptera","Gyrinidae","Dineutus sp.","LIRO","Dineutus",4
"Coleoptera","Haliplidae","Haliplidae sp.","LIRO",NA,2
"Coleoptera","Scirtidae","Scirtidae sp.","LIRO",NA,2
"Coleoptera","Dytiscidae","Hydroporinae sp.","LIRO",NA,1
"Diptera","Chironomidae","Tanytarsus sp.","LIRO","Tanytarsus",208
"Diptera","Chironomidae","Chironomus sp.","LIRO","Chironomus",190
"Diptera","Chironomidae","Psectrocladius sp.","LIRO","Psectrocladius",175
"Diptera","Chironomidae","Procladius sp.","LIRO","Procladius",162
"Diptera","Chironomidae","Ablabesmyia sp.","LIRO","Ablabesmyia",134
"Diptera","Ceratopogonidae","Ceratopogoninae sp.","LIRO",NA,113
"Diptera","Chironomidae","Nanocladius sp.","LIRO","Nanocladius",90
"Diptera","Chironomidae","Dicrotendipes sp.","LIRO","Dicrotendipes",89
"Diptera","Chironomidae","Labrundinia sp.","LIRO","Labrundinia",82
"Diptera","Chironomidae","Corynoneura sp.","LIRO","Corynoneura",78
"Diptera","Chironomidae","Microtendipes pedellus gr.","LIRO","Microtendipes",78
"Diptera","Chironomidae","Lauterborniella agrayloides","LIRO","Lauterborniella",75
"Diptera","Chironomidae","Cricotopus sp.","LIRO","Cricotopus",72
"Diptera","Chironomidae","Larsia sp.","LIRO","Larsia",69
"Diptera","Ceratopogonidae","Bezzia/Palpomyia sp.","LIRO","Bezzia",67
"Diptera","Chironomidae","Thienemannimyia gr.","LIRO","Thienemannimyia",63
"Diptera","Chironomidae","Paratanytarsus sp.","LIRO","Paratanytarsus",59
"Diptera","Chironomidae","Cladopelma sp.","LIRO","Cladopelma",57
"Diptera","Chironomidae","Parakiefferiella sp.","LIRO","Parakiefferiella",52
"Diptera","Chironomidae","Chironomini sp.","LIRO",NA,51
"Diptera","Chironomidae","Pentaneurini sp.","LIRO",NA,51
"Diptera","Chironomidae","Polypedilum sp.","LIRO","Polypedilum",48
"Diptera","Chironomidae","Polypedilum tritum","LIRO","Polypedilum",46
"Diptera","Chaoboridae","Chaoborus sp.","LIRO","Chaoborus",37
"Diptera","Chironomidae","Zavreliella marmorata","LIRO","Zavreliella",36
"Diptera","Chironomidae","Ablabesmyia mallochi","LIRO","Ablabesmyia",35
"Diptera","Chironomidae","Dicrotendipes fumidus","LIRO","Dicrotendipes",35
"Diptera","Chironomidae","Polypedilum halterale gr.","LIRO","Polypedilum",32
"Diptera","Chironomidae","Polypedilum illinoense gr.","LIRO","Polypedilum",32
"Diptera","Chironomidae","Tribelos jucundum","LIRO","Tribelos",30
"Diptera","Chironomidae","Parachironomus sp.","LIRO","Parachironomus",24
"Diptera","Chironomidae","Stenochironomus sp.","LIRO","Stenochironomus",24
"Diptera","Chironomidae","Zalutschia sp.","LIRO","Zalutschia",24
"Diptera","Chironomidae","Endochironomus sp.","LIRO","Endochironomus",22
"Diptera","Chironomidae","Tanytarsini sp.","LIRO",NA,20
"Diptera","Chironomidae","Pagastiella sp.","LIRO","Pagastiella",18
"Diptera","Chironomidae","Dicrotendipes lucifer","LIRO","Dicrotendipes",17
"Diptera","Chironomidae","Ablabesmyia (Karelia) sp.","LIRO","Ablabesmyia",15
"Diptera","Chironomidae","Nilothauma sp.","LIRO","Nilothauma",15
"Diptera","Chironomidae","Xenochironomus xenolabis","LIRO","Xenochironomus",10
"Diptera","Chironomidae","Cladotanytarsus sp.","LIRO","Cladotanytarsus",9
"Diptera","Chironomidae","Glyptotendipes sp.","LIRO","Glyptotendipes",9
"Diptera","Ceratopogonidae","Dasyhelea sp.","LIRO","Dasyhelea",7
"Diptera","Chironomidae","Ablabesmyia aspera","LIRO","Ablabesmyia",7
"Diptera","Chironomidae","Cryptotendipes sp.","LIRO","Cryptotendipes",7
"Diptera","Chironomidae","Polypedilum nubeculosum","LIRO","Polypedilum",7
"Diptera","Chironomidae","Orthocladiinae sp.","LIRO",NA,6
"Diptera","Chironomidae","Cricotopus/Orthocladius sp.","LIRO","Cricotopus",5
"Diptera","Chironomidae","Dicrotendipes modestus","LIRO","Dicrotendipes",5
"Diptera","Chironomidae","Dicrotendipes neomodestus","LIRO","Dicrotendipes",5
"Diptera","Chironomidae","Phaenopsectra sp.","LIRO","Phaenopsectra",4
"Diptera","Chironomidae","Tanypus sp.","LIRO","Tanypus",4
"Diptera","Chironomidae","Cryptochironomus sp.","LIRO","Cryptochironomus",3
"Diptera","Chironomidae","Orthocladius sp.","LIRO","Orthocladius",3
"Diptera","Ceratopogonidae","Ceratopogonidae sp.","LIRO",NA,2
"Diptera","Chironomidae","Limnophyes sp.","LIRO","Limnophyes",2
"Diptera","Chironomidae","Pseudochironomus sp.","LIRO","Pseudochironomus",2
"Diptera",NA,"Diptera sp.","LIRO",NA,2
"Diptera","Chaoboridae","Chaoboridae sp.","LIRO",NA,1
